database,isTemporary,tableName
donus_kitchen_credit,false,btg_cp_info
donus_kitchen_credit,false,btg_historico_accrual_m
donus_kitchen_credit,false,calendar_wacc
donus_kitchen_credit,false,calendario
donus_kitchen_credit,false,calendario_dias
donus_kitchen_credit,false,carteira_all
donus_kitchen_credit,false,carteira_ativa_atual_teste
donus_kitchen_credit,false,carteira_ativa_historica_cp
donus_kitchen_credit,false,carteira_ativa_historica_cp_bees_bank_pagamento
donus_kitchen_credit,false,carteira_ativa_historica_cp_btg
donus_kitchen_credit,false,carteira_ativa_historica_cp_contrato
donus_kitchen_credit,false,carteira_ativa_historica_cp_diaria
donus_kitchen_credit,false,carteira_ativa_historica_cp_teste
donus_kitchen_credit,false,carteira_btg_historico
donus_kitchen_credit,false,carteira_btg_historico1
donus_kitchen_credit,false,carteira_faixa_atraso_lp_btg
donus_kitchen_credit,false,carteira_lp
donus_kitchen_credit,false,carteira_lp_out_22
donus_kitchen_credit,false,carteira_overview
donus_kitchen_credit,false,carteira_rejeitados
donus_kitchen_credit,false,cd
donus_kitchen_credit,false,celula_fidelizacao
donus_kitchen_credit,false,cliente_mais_out
donus_kitchen_credit,false,clientemais_agosto
donus_kitchen_credit,false,clientemais_julho
donus_kitchen_credit,false,clientes_inadimplentes
donus_kitchen_credit,false,manual_clientemais_setembro
donus_kitchen_credit,false,manual_cond_pgto
donus_kitchen_credit,false,manual_cp_elegiveis
donus_kitchen_credit,false,manual_grafico_kr11
donus_kitchen_credit,false,manual_input_carteira_lp_06_liq_dez_22
donus_kitchen_credit,false,manual_input_carteira_lp_07_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_08_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_09_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_10_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_11_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_12_liq_dez_22
donus_kitchen_credit,false,manual_input_carteira_lp_14_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_16_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_17_liq_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_17_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_19_liq_dez_22
donus_kitchen_credit,false,manual_input_carteira_lp_20_liq_dez_22
donus_kitchen_credit,false,manual_input_carteira_lp_22_liq_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_23_liq_dez_22
donus_kitchen_credit,false,manual_input_carteira_lp_24_liq_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_28_liq_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_29_liq_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_30_liq_dez_22
donus_kitchen_credit,false,manual_input_carteira_lp_30_liq_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_liq_03_jan_23
donus_kitchen_credit,false,manual_input_carteira_lp_liq_04_jan_23
donus_kitchen_credit,false,manual_input_carteira_lp_liq_05_jan_23
donus_kitchen_credit,false,manual_input_carteira_lp_liq_06_jan_23
donus_kitchen_credit,false,manual_input_carteira_lp_nov_22
donus_kitchen_credit,false,manual_input_carteira_lp_out_22
donus_kitchen_credit,false,manual_input_cond_pgto
donus_kitchen_credit,false,manual_input_documento_mova
donus_kitchen_credit,false,manual_input_eligibility_st_20220628
donus_kitchen_credit,false,manual_input_projecao_teste
donus_kitchen_credit,false,manual_nps
donus_kitchen_credit,false,manual_pgto_renata
donus_kitchen_credit,false,manual_pipedrive
donus_kitchen_credit,false,match_ambev
donus_kitchen_credit,false,matriz_valter_cp
donus_kitchen_credit,false,matriz_valter_lp
donus_kitchen_credit,false,metasq2
donus_kitchen_credit,false,metasq2_cr_baddebt
donus_kitchen_credit,false,motivos_cr_credito
donus_kitchen_credit,false,nps_credito
donus_kitchen_credit,false,numerador_over_cp
donus_kitchen_credit,false,numerador_over_lp
donus_kitchen_credit,false,okr_q2_2022
donus_kitchen_credit,false,over_3_raw
donus_kitchen_credit,false,over_7_raw
donus_kitchen_credit,false,over_acumulado
donus_kitchen_credit,false,over_mob_aux
donus_kitchen_acquisition,false,pre_aprovados_julho
donus_kitchen_acquisition,false,pre_aprovados_julho_id
donus_kitchen_acquisition,false,pre_aprovados_jun_jul
donus_kitchen_acquisition,false,pre_aprovados_out
donus_kitchen_acquisition,false,pre_aprovados_setembro
donus_kitchen_acquisition,false,pre_set_ano
donus_kitchen_acquisition,false,push_26_10
donus_kitchen_acquisition,false,qualidade_action_ativacao
donus_kitchen_acquisition,false,qualidade_action_churn
donus_kitchen_acquisition,false,qualidade_agentes
donus_kitchen_acquisition,false,qualidade_alma_ativacao
donus_kitchen_acquisition,false,qualidade_alma_churn
donus_kitchen_acquisition,false,qualidade_app_ativacao
donus_kitchen_acquisition,false,qualidade_app_churn
donus_kitchen_acquisition,false,qualidade_cancelados
donus_kitchen_acquisition,false,qualidade_cohort_cancelamento_action
donus_kitchen_acquisition,false,qualidade_cohort_cancelamento_alma
donus_kitchen_acquisition,false,qualidade_cohort_cancelamento_app
donus_kitchen_acquisition,false,qualidade_cohort_cancelamento_home
donus_kitchen_acquisition,false,qualidade_cohort_cancelamento_service
donus_kitchen_acquisition,false,qualidade_home
donus_kitchen_acquisition,false,qualidade_home_ativacao
donus_kitchen_acquisition,false,qualidade_home_chrun
donus_kitchen_acquisition,false,qualidade_home_churn
donus_kitchen_acquisition,false,qualidade_recusa
donus_kitchen_acquisition,false,qualidade_service_ativacao
donus_kitchen_acquisition,false,qualidade_service_churn
donus_kitchen_acquisition,false,qualidade_tickets
donus_kitchen_acquisition,false,raw_data_appsflyer
donus_kitchen_acquisition,false,raw_data_appsflyer_events
donus_kitchen_acquisition,false,reativacao_maquininha_amanda
donus_kitchen_acquisition,false,receita_digital
donus_kitchen_acquisition,false,receita_organico
donus_kitchen_acquisition,false,reprovados_mesa
donus_kitchen_acquisition,false,restante_diario
donus_kitchen_acquisition,false,resultados_agosto
donus_kitchen_acquisition,false,resultados_agosto_semanal
donus_kitchen_acquisition,false,resultados_churn_consistentes
donus_kitchen_acquisition,false,resultados_churn_formados
donus_kitchen_acquisition,false,resultados_churn_maior_nov_controle_outubro
donus_kitchen_acquisition,false,resultados_churn_maior_nov_teste_outubro
donus_kitchen_acquisition,false,resultados_churn_menor_nov_controle_outubro
donus_kitchen_acquisition,false,resultados_churn_menor_nov_teste_outubro
donus_kitchen_acquisition,false,resultados_churn_restante
donus_kitchen_acquisition,false,resultados_churn90
donus_kitchen_acquisition,false,resultados_cliente_mes_passado_controle_outubro
donus_kitchen_acquisition,false,resultados_cliente_mes_passado_teste_outubro
donus_kitchen_acquisition,false,resultados_controle_acessaram_outubro
donus_kitchen_acquisition,false,resultados_nunca_ativaram
donus_kitchen_acquisition,false,resultados_nunca_ativaram_controle
donus_kitchen_acquisition,false,resultados_nunca_ativaram_controle_outubro
feature_store_pe,false,feature_dataset_7_new_features
feature_store_pe,false,features_model_pe_14
feature_store_pe,false,features_poc_pe
feature_store_pe,false,invoice_feat
feature_store_pe,false,invoice_feat_feb
feature_store_pe,false,invoice_feat_sub
feature_store_pe,false,invoice_poc_feat
feature_store_pe,false,invoice_poc_feats_upd
feature_store_pe,false,invoice_poc_features
feature_store_pe,false,invoice_poc_old_feats
feature_store_pe,false,old_features_poc_pe
feature_store_pe,false,sales_feat
feature_store_pe,false,sales_feat_feb
feature_store_pe,false,sales_feat_sub
feature_store_pe,false,sales_poc_feats
feature_store_pe,false,sales_poc_feats_agg
feature_store_pe,false,sales_poc_feats_agg_6months
feature_store_pe,false,sales_poc_feats_agg_v2
feature_store_pe,false,sales_poc_feats_v2
features_store_kitchen,false,dq_md_spandan_refresh
features_store_kitchen,false,drift_baseline
features_store_kitchen,false,drift_target
features_store_kitchen,false,drift_target_1m
features_store_kitchen,false,model_documentation_template
features_store_kitchen,false,mx_1p_wc_features
features_store_kitchen,false,mx_1p_wc_heur_cust_seg_data
features_store_kitchen,false,mx_1p_wc_heur_geo_coord_state_data
features_store_kitchen,false,mx_1p_wc_heur_hist_first_purchase_data
features_store_kitchen,false,mx_1p_wc_heur_market_share_data
features_store_kitchen,false,mx_1p_wc_heur_poc_data
features_store_kitchen,false,mx_1p_wc_heur_sales_data
features_store_kitchen,false,mx_1p_wc_state_mapping_st
features_store_serving,false,mx_1p_wc_features
features_store_serving,false,mx_1p_wc_features_ohe
features_store_serving,false,mx_1p_wc_heur_cust_seg_data
features_store_serving,false,mx_1p_wc_heur_geo_coord_state_data
features_store_serving,false,mx_1p_wc_heur_hist_first_purchase_data
features_store_serving,false,mx_1p_wc_heur_market_share_data
features_store_serving,false,mx_1p_wc_heur_poc_data
features_store_serving,false,mx_1p_wc_heur_sales_data
features_store_serving,false,mx_1p_wc_state_mapping_st
features_store_serving,false,snap_mx_1p_wc_features
features_store_serving,false,snap_mx_1p_wc_heur_cust_seg_data
features_store_serving,false,snap_mx_1p_wc_heur_geo_coord_state_data
features_store_serving,false,snap_mx_1p_wc_heur_hist_first_purchase_data
features_store_serving,false,snap_mx_1p_wc_heur_market_share_data
features_store_serving,false,snap_mx_1p_wc_heur_poc_data
features_store_serving,false,snap_mx_1p_wc_heur_sales_data
fintech_migration,false,schemas
fintech_migration,false,view_names
gac_brazil_model,false,ads
donus_kitchen_credit,false,hubspot_gp1
donus_kitchen_credit,false,hubspot_gp3
donus_kitchen_credit,false,inadimplentes_cp_fidc
donus_kitchen_credit,false,inv
donus_kitchen_credit,false,inv_04
donus_kitchen_credit,false,inv_05
donus_kitchen_credit,false,inv_06
donus_kitchen_credit,false,inv_07
donus_kitchen_credit,false,inv_08
donus_kitchen_credit,false,inv_13
donus_kitchen_credit,false,invoices_chino_full
donus_kitchen_credit,false,kpi_produtos
donus_kitchen_credit,false,lgd_cp
donus_kitchen_credit,false,lista_mari
donus_kitchen_credit,false,longoprazo_btg
donus_kitchen_credit,false,lp_base_controle_cc
donus_kitchen_credit,false,lp_base_controle_sc
donus_kitchen_credit,false,lp_base_teste_1_cc
donus_kitchen_credit,false,lp_base_teste_1_sc
donus_kitchen_credit,false,lp_base_teste_2_cc
donus_kitchen_credit,false,lp_base_teste_2_sc
donus_kitchen_credit,false,lp_base_teste_3_cc
donus_kitchen_credit,false,lp_base_teste_3_sc
donus_kitchen_credit,false,lp_carteira_ativa_historica
donus_kitchen_credit,false,lp_carteira_ativa_historica_aux
donus_kitchen_credit,false,lp_carteira_ativa_historica_com_atraso
donus_kitchen_credit,false,lp_carteira_ativa_historica_sem_atraso
donus_kitchen_credit,false,lp_carteira_ativa_historica_sem_saldo
donus_kitchen_credit,false,lp_carteira_com_atraso
donus_kitchen_credit,false,lp_carteira_receita
donus_kitchen_credit,false,lp_carteira_sem_atraso
donus_kitchen_credit,false,lp_contract_with_reneg_date
donus_kitchen_credit,false,lp_funil
donus_kitchen_credit,false,lp_geografia
donus_kitchen_credit,false,lp_historico_accrual
donus_kitchen_credit,false,lp_over
donus_kitchen_credit,false,lp_over_renegotiated
donus_kitchen_credit,false,lp_returning_customers
donus_kitchen_credit,false,lp_score
donus_kitchen_credit,false,mailing_cp_fidc
donus_kitchen_credit,false,mailing_fidc
donus_kitchen_credit,false,mailing_fidc_btg
donus_kitchen_credit,false,mailing_fidc_btg_full
donus_kitchen_credit,false,mailing_fidc_btg2
donus_kitchen_credit,false,mailing_fidc_prod
donus_kitchen_credit,false,mailing_fidc_sumarizada
donus_kitchen_credit,false,mailing_lp
donus_kitchen_credit,false,mailing_lp_fidc
donus_kitchen_credit,false,mailing_lp2
donus_kitchen_credit,false,manual_clientemais_junho
donus_kitchen_credit,false,manual_clientemais_maio
donus_kitchen_geo,false,base_foco_2022_08_pqc
donus_kitchen_geo,false,base_foco_2022_09_estrutura_sup
donus_kitchen_geo,false,base_foco_2022_09_pos
donus_kitchen_geo,false,base_foco_2022_10_cadastral
donus_kitchen_geo,false,base_foco_2022_10_churn_pos_m0
donus_kitchen_geo,false,base_foco_2022_10_churn_pos_m1
donus_kitchen_geo,false,base_foco_2022_10_criacao_conta_bees_bank
donus_kitchen_geo,false,base_foco_2022_10_estrutura_sup
donus_kitchen_geo,false,base_foco_2022_10_mau_pos_sandbox
donus_kitchen_geo,false,base_foco_2022_10_tpv
donus_kitchen_geo,false,base_foco_2022_10_ttv
donus_kitchen_geo,false,base_foco_2022_11_cadastral
donus_kitchen_geo,false,base_foco_2022_11_churn_pos_m0
donus_kitchen_geo,false,base_foco_2022_11_churn_pos_m1
donus_kitchen_geo,false,base_foco_2022_11_criacao_conta_bees_bank
donus_kitchen_geo,false,base_foco_2022_11_estrutura_sup
donus_kitchen_geo,false,base_foco_2022_11_mau_pos_sandbox
donus_kitchen_geo,false,base_foco_2022_11_novos_markup
donus_kitchen_geo,false,base_foco_2022_11_tpv
donus_kitchen_geo,false,base_foco_2022_11_ttv
donus_kitchen_geo,false,base_foco_cadastral_junho_2022
donus_kitchen_geo,false,base_foco_julho_final
donus_kitchen_geo,false,base_foco_junho_2022
donus_kitchen_geo,false,base_foco_rkg_salas
donus_kitchen_geo,false,base_foco_ze_agosto_2022
donus_kitchen_geo,false,base_ip
donus_kitchen_geo,false,base_ip_maio_2022
donus_kitchen_geo,false,base_limpa_customer
donus_kitchen_geo,false,base_top_10_dados
donus_kitchen_geo,false,base_vendas_geosales_outubro
donus_kitchen_geo,false,base1_liquidacao_adiq
donus_kitchen_geo,false,baseposjulho
donus_kitchen_geo,false,baseposze
donus_kitchen_geo,false,carteira_base_foco
donus_kitchen_geo,false,carteira_base_foco_agosto_2022_pos
donus_kitchen_geo,false,carteira_base_foco_agosto_2022_pqc
donus_kitchen_geo,false,cashin_cdd
donus_kitchen_geo,false,cdd_code_uf
donus_kitchen_geo,false,cdd_estatica
donus_kitchen_geo,false,cliente_mais_formatado
donus_kitchen_geo,false,cod_unb_revenda
donus_kitchen_geo,false,correcao_base_julho
donus_kitchen_geo,false,cx_tickets_cadastral
donus_kitchen_geo,false,cx_tickets_zendesk
donus_kitchen_geo,false,dd_mensal
donus_kitchen_geo,false,de_para_saleslab
donus_kitchen_geo,false,depara_contas_cdd
donus_kitchen_geo,false,depara_operacoes
donus_kitchen_geo,false,donus_geo_cdds
donus_kitchen_geo,false,donusdireto_cdd
donus_kitchen_geo,false,erro_ultima_transac_pos_adiq_credenciados
getin_kitchen,false,lechefstella_ga_orders_menu
getin_kitchen,false,lechefstella_ga_profile_menu
getin_kitchen,false,lechefstella_ga_purchase
getin_kitchen,false,lechefstella_ga_register_addresses
getin_kitchen,false,lechefstella_ga_remove_from_cart
getin_kitchen,false,lechefstella_ga_result_click
getin_kitchen,false,lechefstella_ga_search
getin_kitchen,false,lechefstella_ga_search_menu
getin_kitchen,false,lechefstella_ga_serch_category
getin_kitchen,false,lechefstella_ga_share_location
getin_kitchen,false,lechefstella_ga_start_menu
getin_kitchen,false,lechefstella_ga_update_address
getin_kitchen,false,lechefstella_ga_view_cart
getin_kitchen,false,lechefstella_ga_view_item
getin_kitchen,false,lechefstella_ga_view_restaurant
getin_kitchen,false,legacy_category
getin_kitchen,false,legacy_category_unit
getin_kitchen,false,legacy_city
getin_kitchen,false,legacy_company
getin_kitchen,false,legacy_coupon
getin_kitchen,false,legacy_coupon_user
getin_kitchen,false,legacy_cuisine
getin_kitchen,false,legacy_discount
getin_kitchen,false,legacy_discountcoupon
getin_kitchen,false,legacy_email
getin_kitchen,false,legacy_establishment
getin_kitchen,false,legacy_getin
getin_kitchen,false,legacy_highlight
getin_kitchen,false,legacy_invoice
getin_kitchen,false,legacy_invoice_item
getin_kitchen,false,legacy_leads_customer
getin_kitchen,false,legacy_line
getin_kitchen,false,legacy_line_history
getin_kitchen,false,legacy_line_interest
getin_kitchen,false,legacy_line_report
getin_kitchen,false,legacy_linestats
getin_kitchen,false,legacy_location
getin_kitchen,false,legacy_manager
getin_kitchen,false,legacy_managerdevice
getin_kitchen,false,legacy_message
getin_kitchen,false,legacy_mobilevalidation
getin_kitchen,false,legacy_push
getin_kitchen,false,legacy_reservation
getin_kitchen,false,legacy_reservation_block
getin_kitchen,false,legacy_reservation_email
getin_kitchen,false,legacy_reservation_report
getin_kitchen,false,legacy_reservationstats
getin_kitchen,false,legacy_schedule
getin_kitchen,false,legacy_setting
getin_kitchen,false,legacy_smsvalidation
getin_kitchen,false,legacy_subscription
donus_kitchen_geo,false,estudo_abertura_contas
donus_kitchen_geo,false,fechamento_boleto_outubro
donus_kitchen_geo,false,fechamento_outubro
donus_kitchen_geo,false,geo_estatica
donus_kitchen_geo,false,gog_adiq
donus_kitchen_geo,false,gog_adiq_revenda
donus_kitchen_geo,false,gog_ativacao_adiq
donus_kitchen_geo,false,gog_ativacao_adiq_revenda
donus_kitchen_geo,false,gog_ativacao_conta
donus_kitchen_geo,false,gog_ativacao_conta_revenda
donus_kitchen_geo,false,gog_ativacao_pix_qr_code
donus_kitchen_geo,false,gog_ativacao_pix_qr_code_revenda
donus_kitchen_geo,false,gog_ativacao_recarga
donus_kitchen_geo,false,gog_cadastral_bees_bank
donus_kitchen_geo,false,gog_cadastral_bees_bank_revenda
donus_kitchen_geo,false,gog_criacao_conta_bees_bank
donus_kitchen_geo,false,gog_criacao_conta_bees_bank_revenda
donus_kitchen_geo,false,gog_habilitados_pix_qr_code
donus_kitchen_geo,false,gog_habilitados_pix_qr_code_revenda
donus_kitchen_geo,false,gog_kpi_metas_cadastral_bees_bank
donus_kitchen_geo,false,gog_kpi_metas_transacional
donus_kitchen_geo,false,gog_macro_geo
donus_kitchen_geo,false,gog_mau_conta_sandbox
donus_kitchen_geo,false,gog_mau_pix_qr_code_sandbox
donus_kitchen_geo,false,gog_mau_pos_sandbox
donus_kitchen_geo,false,gog_mau_pos_sandbox_revenda
donus_kitchen_geo,false,gog_mau_recarga_sandbox
donus_kitchen_geo,false,gog_tabela_bees_bank
donus_kitchen_geo,false,gog_tabela_bees_bank2
donus_kitchen_geo,false,gog_transacional
donus_kitchen_geo,false,gog_transacional_revenda
donus_kitchen_geo,false,gog_ttv_m2
donus_kitchen_geo,false,gog_ttv_m2_revenda
donus_kitchen_geo,false,gogteste
donus_kitchen_geo,false,kpi_base_novos_clientes_por_cdd
donus_kitchen_geo,false,kpi_cadastral_bees_bank
donus_kitchen_geo,false,kpi_criacao_conta_bees_bank
donus_kitchen_geo,false,kpi_supervisores
donus_kitchen_geo,false,kpi_transacional
donus_kitchen_geo,false,kpis_fintech_brasil_cadastral_bees_bank
donus_kitchen_geo,false,kpis_fintech_brasil_contact_rate
donus_kitchen_geo,false,kpis_fintech_brasil_dimensional_test
donus_kitchen_geo,false,kpis_fintech_brasil_mau_conta
donus_kitchen_geo,false,kpis_fintech_brasil_nps
donus_kitchen_geo,false,kpis_fintech_brasil_rfm_auxiliar
donus_kitchen_geo,false,kpis_fintech_brasil_rfm_month_start
donus_kitchen_geo,false,kpis_fintech_brasil_rfm_segmentacao
donus_kitchen_geo,false,kpis_fintech_brasil_transacional
donus_kitchen_geo,false,kpis_fintech_brasil_transacional_dimension
donus_kitchen_geo,false,manual_input_base_metropolitana
donus_kitchen_geo,false,manual_input_base50k
donus_kitchen_finance,false,vw_extratoambevmensal
donus_kitchen_finance,false,vw_fechamento_boleto_analisado
donus_kitchen_finance,false,vw_fechamento_extrato_boleto_btg
donus_kitchen_finance,false,vw_fechamento_extrato_boleto_btg_7dias
donus_kitchen_finance,false,vw_fechamento_extrato_boleto_btg_test
donus_kitchen_finance,false,vw_fechamento_extrato_btg_cont
donus_kitchen_finance,false,vw_fechamento_extrato_btg_cont_test
donus_kitchen_finance,false,vw_fechamento_extrato_pix_btg
donus_kitchen_finance,false,vw_fechamento_extrato_pix_btg_7dias
donus_kitchen_finance,false,vw_fechamento_extrato_pix_btg_test
donus_kitchen_finance,false,vw_fechamento_extrato_topazio
donus_kitchen_finance,false,vw_fechamento_extrato_topazio_cont
donus_kitchen_finance,false,vw_fechamento_pix_analisado
donus_kitchen_finance,false,vw_fechamento_wallet_all
donus_kitchen_finance,false,vw_fechamento_wallet_all_abril
donus_kitchen_finance,false,vw_fechamento_wallet_btg
donus_kitchen_finance,false,vw_fechamento_wallet_btg_topazio
donus_kitchen_finance,false,vw_fechamento_wallet_cdt_cont
donus_kitchen_finance,false,vw_fechamento_wallet_cont
donus_kitchen_finance,false,vw_fechamento_wallet_cont_1
donus_kitchen_finance,false,vw_fechamento_wallet_cont_2
donus_kitchen_finance,false,vw_fechamento_wallet_externals
donus_kitchen_finance,false,vw_fechamento_wallet_itau
donus_kitchen_finance,false,vw_fechamento_wallet_others
donus_kitchen_finance,false,vw_fechamento_wallet_p2p
donus_kitchen_finance,false,vw_fechamento_wallet_topazio
donus_kitchen_finance,false,vw_fechamento_wallet_topazio_analisado
donus_kitchen_finance,false,vw_fifo_balance_cashback
donus_kitchen_finance,false,vw_fifo_balance_conta
donus_kitchen_finance,false,vw_fifo_full
donus_kitchen_finance,false,vw_filiais_ze_delivery
donus_kitchen_finance,false,vw_finance_wallet_all_transactions
donus_kitchen_finance,false,vw_finance_wallet_all_transactions2
donus_kitchen_finance,false,vw_forum_pricing
donus_kitchen_finance,false,vw_forum_pricing_aluguel
donus_kitchen_finance,false,vw_forum_pricing_bi
donus_kitchen_finance,false,vw_forum_pricing_boleto
donus_kitchen_finance,false,vw_forum_pricing_cd
donus_kitchen_finance,false,vw_forum_pricing_clientes
donus_kitchen_finance,false,vw_forum_pricing_cogs_wallet
donus_kitchen_finance,false,vw_forum_pricing_cp
donus_kitchen_finance,false,vw_forum_pricing_despesa
donus_kitchen_finance,false,vw_forum_pricing_despesas_ambev
donus_kitchen_finance,false,vw_forum_pricing_despesas_bb
donus_kitchen_finance,false,vw_forum_pricing_expiracao_cashback_ambev
donus_kitchen_finance,false,vw_forum_pricing_expiracao_cashback_bb
donus_kitchen_finance,false,vw_forum_pricing_float
donus_kitchen_finance,false,vw_forum_pricing_pd
donus_kitchen_finance,false,vw_forum_pricing_pixambev
donus_kitchen_finance,false,vw_forum_pricing_pixqr_code
donus_kitchen_finance,false,vw_forum_pricing_pos
donus_kitchen_credit,false,cluster_clientes_ambev
donus_kitchen_credit,false,cluster_ibge_lp
donus_kitchen_credit,false,cobranca_acordos_pagos
donus_kitchen_credit,false,cobranca_pt1
donus_kitchen_credit,false,cobranca_pt2
donus_kitchen_credit,false,cobranca_pt2_de_para
donus_kitchen_credit,false,cohort_cp
donus_kitchen_credit,false,colchao_acordo_cp
donus_kitchen_credit,false,consolidado_pre_aprovados
donus_kitchen_credit,false,contatos
donus_kitchen_credit,false,contract_no_overdue_after
donus_kitchen_credit,false,contract_no_overdue_before
donus_kitchen_credit,false,contract_no_overdue_before_aux1
donus_kitchen_credit,false,contract_no_overdue_before_aux2
donus_kitchen_credit,false,contract_overdue_actual_before_60_aux
donus_kitchen_credit,false,contract_overdue_before_60_aux
donus_kitchen_credit,false,contract_overdue_before_60_aux_minflag
donus_kitchen_credit,false,contracts_no_overdue_month
donus_kitchen_credit,false,contracts_overdue_month
donus_kitchen_credit,false,corte_ttv
donus_kitchen_credit,false,cp_btg
donus_kitchen_credit,false,cp_btg_2
donus_kitchen_credit,false,cp_new_dash
donus_kitchen_credit,false,cp_total
donus_kitchen_credit,false,cp_total_teste
donus_kitchen_credit,false,cr_credito
donus_kitchen_credit,false,creditslip
donus_kitchen_credit,false,creditslip_akt
donus_kitchen_credit,false,curtoprazo_btg
donus_kitchen_credit,false,dados_lp_contrato
donus_kitchen_credit,false,dados_lp_parcela
donus_kitchen_credit,false,data_util
donus_kitchen_credit,false,datecenter
donus_kitchen_credit,false,dates
donus_kitchen_credit,false,depara_unb
donus_kitchen_credit,false,desembolsado
donus_kitchen_credit,false,dim_category
donus_kitchen_credit,false,dim_gender
donus_kitchen_credit,false,discagem_cp
donus_kitchen_credit,false,documents
donus_kitchen_credit,false,donus_customer
donus_kitchen_credit,false,ds_payback_probability
donus_kitchen_credit,false,elegibilidade
donus_kitchen_credit,false,enquadramentocp
donus_kitchen_credit,false,estudo_lp_ttv
donus_kitchen_credit,false,estudo_lp_ttv_table
donus_kitchen_credit,false,estudo_modelo_credito
donus_kitchen_credit,false,estudo_modelo_over
donus_kitchen_credit,false,fidc_carteira_lp_accrual_new
donus_kitchen_credit,false,fidc_carteira_lp_aux
donus_kitchen_credit,false,fidc_carteira_lp_bkp
getin_kitchen,false,apis_menu_migrations
getin_kitchen,false,apis_menu_order
getin_kitchen,false,apis_menu_order_item
getin_kitchen,false,apis_menu_origin
getin_kitchen,false,apis_menu_pos_item
getin_kitchen,false,apis_menu_restriction
getin_kitchen,false,apis_menu_restriction_rule
getin_kitchen,false,apis_menu_setting
getin_kitchen,false,apis_message_email
getin_kitchen,false,apis_message_migrations
getin_kitchen,false,apis_message_sms
getin_kitchen,false,apis_payment_migrations
getin_kitchen,false,apis_payment_transaction
getin_kitchen,false,apis_promotion_promotion
getin_kitchen,false,apis_promotion_promotion_unit
getin_kitchen,false,apis_promotion_promotion_user
getin_kitchen,false,apis_reservation_audit
getin_kitchen,false,apis_reservation_audit_bkp
getin_kitchen,false,apis_reservation_block
getin_kitchen,false,apis_reservation_custom_field
getin_kitchen,false,apis_reservation_custom_fields_answer
getin_kitchen,false,apis_reservation_migrations
getin_kitchen,false,apis_reservation_noshow_charging
getin_kitchen,false,apis_reservation_notification
getin_kitchen,false,apis_reservation_period
getin_kitchen,false,apis_reservation_report
getin_kitchen,false,apis_reservation_reservation
getin_kitchen,false,apis_reservation_schedule
getin_kitchen,false,apis_reservation_schedule_map
getin_kitchen,false,apis_reservation_sector
getin_kitchen,false,apis_reservation_setting
getin_kitchen,false,apis_reservation_widget
getin_kitchen,false,apis_reservation_widget_unit
getin_kitchen,false,apis_restaurant_amenity
getin_kitchen,false,apis_restaurant_audit
getin_kitchen,false,apis_restaurant_city
getin_kitchen,false,apis_restaurant_country
getin_kitchen,false,apis_restaurant_cuisine
getin_kitchen,false,apis_restaurant_migrations
getin_kitchen,false,apis_restaurant_state
getin_kitchen,false,apis_restaurant_unit
getin_kitchen,false,apis_restaurant_unit_amenity
getin_kitchen,false,apis_restaurant_unit_photo
getin_kitchen,false,apis_restaurant_walk_in
getin_kitchen,false,apis_voucher_migrations
getin_kitchen,false,apis_voucher_voucher
getin_kitchen,false,appsflyer_installs_non_organic_android
getin_kitchen,false,appsflyer_installs_non_organic_ios
getin_kitchen,false,calendar_bday
getin_kitchen,false,carteira_cs_c_cancelados_getin
getin_kitchen,false,carteira_cs_getin
donus_kitchen_finance,false,vw_forum_pricing_recarga
donus_kitchen_finance,false,vw_forum_pricing_tpv_espuma
donus_kitchen_finance,false,vw_freq_card
donus_kitchen_finance,false,vw_freq_pos
donus_kitchen_finance,false,vw_freq_pos_adiq
donus_kitchen_finance,false,vw_full_balance_changes_time
donus_kitchen_finance,false,vw_global
donus_kitchen_finance,false,vw_inativos_cashback
donus_kitchen_finance,false,vw_incentivo_rn
donus_kitchen_finance,false,vw_legacy_customers
donus_kitchen_finance,false,vw_ltv_saldos_clientes
donus_kitchen_finance,false,vw_menu_balance
donus_kitchen_finance,false,vw_metrics_wallet_event
donus_kitchen_finance,false,vw_mongo_pix
donus_kitchen_finance,false,vw_monthly_freq_pos_1
donus_kitchen_finance,false,vw_monthly_ltv_pre_score
donus_kitchen_finance,false,vw_monthly_ltv_pre_score_teste
donus_kitchen_finance,false,vw_motor_pos
donus_kitchen_finance,false,vw_mov_saldo_cashback
donus_kitchen_finance,false,vw_mov_saldo_conta
donus_kitchen_finance,false,vw_movimentac
donus_kitchen_finance,false,vw_movimentac_saldo
donus_kitchen_finance,false,vw_net_revenue
donus_kitchen_finance,false,vw_net_revenue_boleto
